AggregationMethod,Date,Version,AirportName,PercentOfBaseline,lon,lat,City,State,ISO_3166_2,Country
Daily,2020-05-31,1.0,Chicago OHare International,74,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-06,1.0,Chicago OHare International,80,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-03-17,1.0,Chicago OHare International,90,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-03-21,1.0,Chicago OHare International,83,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-23,1.0,Chicago OHare International,75,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-02,1.0,Chicago OHare International,61,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-31,1.0,Chicago OHare International,73,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-21,1.0,Chicago OHare International,84,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-03-29,1.0,Chicago OHare International,61,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-07,1.0,Chicago OHare International,21,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-05,1.0,Chicago OHare International,82,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-14,1.0,Chicago OHare International,66,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-21,1.0,Chicago OHare International,81,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-28,1.0,Chicago OHare International,81,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-24,1.0,Chicago OHare International,82,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-01,1.0,Chicago OHare International,72,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-05,1.0,Chicago OHare International,71,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-13,1.0,Chicago OHare International,66,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-27,1.0,Chicago OHare International,72,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-11,1.0,Chicago OHare International,73,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-27,1.0,Chicago OHare International,72,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-10-03,1.0,Chicago OHare International,72,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-09,1.0,Chicago OHare International,80,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-11,1.0,Chicago OHare International,80,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-10-10,1.0,Chicago OHare International,63,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-27,1.0,Chicago OHare International,79,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-06,1.0,Chicago OHare International,73,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-23,1.0,Chicago OHare International,81,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-18,1.0,Chicago OHare International,75,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-03,1.0,Chicago OHare International,68,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-27,1.0,Chicago OHare International,69,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-24,1.0,Chicago OHare International,82,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-12,1.0,Chicago OHare International,68,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-30,1.0,Chicago OHare International,82,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-16,1.0,Chicago OHare International,77,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-30,1.0,Chicago OHare International,84,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-28,1.0,Chicago OHare International,64,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-15,1.0,Chicago OHare International,72,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-10-13,1.0,Chicago OHare International,80,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-23,1.0,Chicago OHare International,87,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-22,1.0,Chicago OHare International,83,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-04,1.0,Chicago OHare International,37,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-26,1.0,Chicago OHare International,67,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-27,1.0,Chicago OHare International,75,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-26,1.0,Chicago OHare International,83,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-12,1.0,Chicago OHare International,81,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-10-06,1.0,Chicago OHare International,77,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-14,1.0,Chicago OHare International,77,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-01,1.0,Chicago OHare International,69,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-03,1.0,Chicago OHare International,53,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-17,1.0,Chicago OHare International,69,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-03-24,1.0,Chicago OHare International,78,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-13,1.0,Chicago OHare International,81,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-03-28,1.0,Chicago OHare International,68,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-10,1.0,Chicago OHare International,66,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-10-09,1.0,Chicago OHare International,78,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-25,1.0,Chicago OHare International,75,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-10,1.0,Chicago OHare International,75,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-16,1.0,Chicago OHare International,68,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-19,1.0,Chicago OHare International,79,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-31,1.0,Chicago OHare International,78,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-24,1.0,Chicago OHare International,65,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-15,1.0,Chicago OHare International,72,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-04,1.0,Chicago OHare International,74,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-10-14,1.0,Chicago OHare International,83,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-02,1.0,Chicago OHare International,75,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-10-12,1.0,Chicago OHare International,68,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-26,1.0,Chicago OHare International,51,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-18,1.0,Chicago OHare International,79,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-18,1.0,Chicago OHare International,77,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-17,1.0,Chicago OHare International,79,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-01,1.0,Chicago OHare International,74,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-09,1.0,Chicago OHare International,61,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-13,1.0,Chicago OHare International,75,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-21,1.0,Chicago OHare International,77,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-12,1.0,Chicago OHare International,74,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-29,1.0,Chicago OHare International,87,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-29,1.0,Chicago OHare International,79,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-03,1.0,Chicago OHare International,72,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-20,1.0,Chicago OHare International,75,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-12,1.0,Chicago OHare International,76,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-19,1.0,Chicago OHare International,66,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-22,1.0,Chicago OHare International,72,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-01,1.0,Chicago OHare International,73,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-01,1.0,Chicago OHare International,71,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-03-23,1.0,Chicago OHare International,75,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-10,1.0,Chicago OHare International,48,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-26,1.0,Chicago OHare International,58,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-29,1.0,Chicago OHare International,74,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-24,1.0,Chicago OHare International,58,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-20,1.0,Chicago OHare International,62,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-18,1.0,Chicago OHare International,81,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-02,1.0,Chicago OHare International,76,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-25,1.0,Chicago OHare International,76,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-11,1.0,Chicago OHare International,68,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-19,1.0,Chicago OHare International,77,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-06,1.0,Chicago OHare International,77,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-17,1.0,Chicago OHare International,62,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-22,1.0,Chicago OHare International,72,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-16,1.0,Chicago OHare International,68,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-29,1.0,Chicago OHare International,69,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-11,1.0,Chicago OHare International,67,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-30,1.0,Chicago OHare International,74,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-23,1.0,Chicago OHare International,67,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-16,1.0,Chicago OHare International,74,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-04,1.0,Chicago OHare International,82,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-14,1.0,Chicago OHare International,78,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-03-25,1.0,Chicago OHare International,79,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-03-22,1.0,Chicago OHare International,70,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-13,1.0,Chicago OHare International,76,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-28,1.0,Chicago OHare International,77,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-30,1.0,Chicago OHare International,70,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-09,1.0,Chicago OHare International,77,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-10-16,1.0,Chicago OHare International,78,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-10-08,1.0,Chicago OHare International,76,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-03-20,1.0,Chicago OHare International,82,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-21,1.0,Chicago OHare International,58,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-18,1.0,Chicago OHare International,72,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-20,1.0,Chicago OHare International,75,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-10-05,1.0,Chicago OHare International,75,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-03-18,1.0,Chicago OHare International,88,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-19,1.0,Chicago OHare International,77,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-05,1.0,Chicago OHare International,54,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-23,1.0,Chicago OHare International,78,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-10,1.0,Chicago OHare International,79,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-05,1.0,Chicago OHare International,72,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-03-31,1.0,Chicago OHare International,77,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-10-02,1.0,Chicago OHare International,76,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-03,1.0,Chicago OHare International,78,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-06,1.0,Chicago OHare International,83,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-06,1.0,Chicago OHare International,70,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-17,1.0,Chicago OHare International,64,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-05,1.0,Chicago OHare International,78,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-01,1.0,Chicago OHare International,78,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-07,1.0,Chicago OHare International,72,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-15,1.0,Chicago OHare International,83,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-17,1.0,Chicago OHare International,78,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-26,1.0,Chicago OHare International,71,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-02,1.0,Chicago OHare International,74,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-30,1.0,Chicago OHare International,81,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-04,1.0,Chicago OHare International,67,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-26,1.0,Chicago OHare International,67,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-03-16,1.0,Chicago OHare International,94,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-04,1.0,Chicago OHare International,79,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-11,1.0,Chicago OHare International,77,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-27,1.0,Chicago OHare International,64,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-08,1.0,Chicago OHare International,72,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-22,1.0,Chicago OHare International,72,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-16,1.0,Chicago OHare International,76,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-20,1.0,Chicago OHare International,81,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-14,1.0,Chicago OHare International,71,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-29,1.0,Chicago OHare International,78,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-03-30,1.0,Chicago OHare International,71,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-20,1.0,Chicago OHare International,72,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-05,1.0,Chicago OHare International,41,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-28,1.0,Chicago OHare International,80,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-11,1.0,Chicago OHare International,69,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-15,1.0,Chicago OHare International,68,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-25,1.0,Chicago OHare International,25,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-10-11,1.0,Chicago OHare International,57,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-21,1.0,Chicago OHare International,77,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-10-01,1.0,Chicago OHare International,86,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-03,1.0,Chicago OHare International,44,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-10-15,1.0,Chicago OHare International,84,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-21,1.0,Chicago OHare International,71,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-09,1.0,Chicago OHare International,71,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-10-07,1.0,Chicago OHare International,81,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-08,1.0,Chicago OHare International,81,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-10,1.0,Chicago OHare International,72,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-07,1.0,Chicago OHare International,70,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-04-14,1.0,Chicago OHare International,71,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-30,1.0,Chicago OHare International,62,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-03,1.0,Chicago OHare International,74,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-09-23,1.0,Chicago OHare International,83,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-03-26,1.0,Chicago OHare International,73,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-15,1.0,Chicago OHare International,73,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-07,1.0,Chicago OHare International,61,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-28,1.0,Chicago OHare International,80,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-08-14,1.0,Chicago OHare International,77,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-08,1.0,Chicago OHare International,78,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-20,1.0,Chicago OHare International,61,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-07-22,1.0,Chicago OHare International,75,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-05-08,1.0,Chicago OHare International,70,-87.9105952039514, 41.9804600429329,Chicago,Illinois,US-IL,United States of America (the)
Daily,2020-06-11,1.0,"Boston Logan International ",57,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-08-22,1.0,"Boston Logan International ",69,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-08-06,1.0,"Boston Logan International ",65,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-09-23,1.0,"Boston Logan International ",77,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-07-24,1.0,"Boston Logan International ",67,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-03-27,1.0,"Boston Logan International ",72,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-10-14,1.0,"Boston Logan International ",76,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-09-17,1.0,"Boston Logan International ",62,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-05-20,1.0,"Boston Logan International ",62,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-07-27,1.0,"Boston Logan International ",71,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-05-21,1.0,"Boston Logan International ",60,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-06-08,1.0,"Boston Logan International ",60,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-10-05,1.0,"Boston Logan International ",66,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-05-11,1.0,"Boston Logan International ",61,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-04-10,1.0,"Boston Logan International ",57,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-03-25,1.0,"Boston Logan International ",82,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-06-04,1.0,"Boston Logan International ",64,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-03-29,1.0,"Boston Logan International ",68,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-04-08,1.0,"Boston Logan International ",65,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-05-18,1.0,"Boston Logan International ",62,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-05-25,1.0,"Boston Logan International ",32,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-03-28,1.0,"Boston Logan International ",70,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-05-07,1.0,"Boston Logan International ",58,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
Daily,2020-03-17,1.0,"Boston Logan International ",94,-71.0102909977065, 42.3636330376787,Boston,Massachusetts,US-MA,United States of America (the)
